GEOID,County Name,State Name,SFSP Eligible,CACFP Eligible,SFSP Percent,CACFP Percent,Source FY,Source Name,Source URL
"484530452002","Travis County","TX","N","N","9.8","5","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530453001","Travis County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530453002","Travis County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530454001","Travis County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530454002","Travis County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530454003","Travis County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530455001","Travis County","TX","Y","Y","91.7","91.7","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530455002","Travis County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530456001","Travis County","TX","Y","Y","53.9","61.2","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530456002","Travis County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530457001","Travis County","TX","Y","Y","61.4","32","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530457002","Travis County","TX","Y","Y","67.6","72.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530457003","Travis County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530458001","Travis County","TX","Y","Y","58.3","68.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530459001","Travis County","TX","N","N","20.9","26.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530459002","Travis County","TX","N","N","14.2","14","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530460001","Travis County","TX","Y","Y","66.7","79.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530460002","Travis County","TX","Y","Y","80.3","100","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530460003","Travis County","TX","N","N","12.1","15.2","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530461001","Travis County","TX","N","N","1.4","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530461002","Travis County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530462001","Travis County","TX","N","N","7","6.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530462002","Travis County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530462003","Travis County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530463001","Travis County","TX","N","N","37.5","33.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530464001","Travis County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530464002","Travis County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530465001","Travis County","TX","N","N","1.4","2.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530465002","Travis County","TX","N","N","35.1","38.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530466001","Travis County","TX","N","N","4","8.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530466002","Travis County","TX","N","N","1.3","2.7","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530467001","Travis County","TX","N","N","17.6","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530467002","Travis County","TX","N","N","10.5","6.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530468001","Travis County","TX","N","N","10","13.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530468002","Travis County","TX","N","N","10.2","8.6","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530469001","Travis County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530469002","Travis County","TX","N","N","5.7","6.6","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530469003","Travis County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484530470001","Travis County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484539800001","Travis County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484559501001","Trinity County","TX","Y","Y","69.4","77.8","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484559501002","Trinity County","TX","N","N","27","31.9","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484559501003","Trinity County","TX","N","N","30.8","11.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484559502001","Trinity County","TX","Y","Y","55.6","90.9","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484559502002","Trinity County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484559502003","Trinity County","TX","Y","Y","78.9","100","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484559502004","Trinity County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484559502005","Trinity County","TX","Y","Y","50.7","57.6","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484559503001","Trinity County","TX","Y","Y","46.9","56.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484559503002","Trinity County","TX","Y","Y","63.6","72","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484559504001","Trinity County","TX","Y","Y","38.6","77.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484559504002","Trinity County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484559504003","Trinity County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484559504004","Trinity County","TX","N","N","40.5","42.9","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484559504005","Trinity County","TX","N","N","19.2","30","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484559505001","Trinity County","TX","Y","Y","70.3","63.8","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484559505002","Trinity County","TX","Y","Y","53.8","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484579501001","Tyler County","TX","Y","Y","96.8","100","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484579501002","Tyler County","TX","N","N","43.4","44.8","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484579501003","Tyler County","TX","Y","Y","50","65.2","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484579502011","Tyler County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484579502012","Tyler County","TX","Y","Y","77.3","76.6","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484579502021","Tyler County","TX","Y","Y","50","21.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484579502022","Tyler County","TX","N","N","37.5","37.2","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484579502023","Tyler County","TX","Y","Y","71.2","72.5","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484579502024","Tyler County","TX","Y","Y","87.5","100","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484579503001","Tyler County","TX","N","N","23.6","17.6","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484579503002","Tyler County","TX","Y","Y","88.5","90.7","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484579504001","Tyler County","TX","N","N","42.3","35.7","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484579504002","Tyler County","TX","N","N","40","26.9","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484579504003","Tyler County","TX","Y","Y","100","100","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484579504004","Tyler County","TX","Y","Y","60","78.6","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484579504005","Tyler County","TX","Y","Y","65.2","55.6","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484579505001","Tyler County","TX","N","N","40.4","26.2","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484579505002","Tyler County","TX","N","N","35.3","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599501011","Upshur County","TX","N","N","17.6","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599501012","Upshur County","TX","Y","Y","60.5","70.9","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599501013","Upshur County","TX","N","N","46.3","44.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599501014","Upshur County","TX","Y","Y","76.1","100","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599501021","Upshur County","TX","N","N","10","17.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599501022","Upshur County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599501023","Upshur County","TX","N","N","9.1","9.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599502001","Upshur County","TX","N","N","12","6.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599502002","Upshur County","TX","N","N","22.2","3.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599502003","Upshur County","TX","N","N","24.4","4.2","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599503011","Upshur County","TX","Y","Y","82.9","82.2","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599503012","Upshur County","TX","Y","Y","44.6","57.7","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599503013","Upshur County","TX","N","N","41.1","39.5","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599503021","Upshur County","TX","N","N","32.5","38","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599503022","Upshur County","TX","N","N","16.4","8.6","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599503023","Upshur County","TX","Y","Y","71.2","85.7","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599504001","Upshur County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599504002","Upshur County","TX","N","N","32.3","30.8","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599504003","Upshur County","TX","Y","Y","81.5","78","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599504004","Upshur County","TX","Y","Y","60.4","71.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599505011","Upshur County","TX","N","N","20","18.2","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599505012","Upshur County","TX","N","N","42.7","48.5","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599505021","Upshur County","TX","N","N","37.4","33.8","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599505022","Upshur County","TX","Y","Y","67.4","76","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599506001","Upshur County","TX","N","N","35","34","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599506002","Upshur County","TX","N","N","46.9","33.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599506003","Upshur County","TX","N","N","38.9","44.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599507001","Upshur County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599507002","Upshur County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599507003","Upshur County","TX","Y","Y","48.3","50","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599507004","Upshur County","TX","N","N","7.1","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484599507005","Upshur County","TX","N","N","7.7","8.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484619501001","Upton County","TX","N","N","36.6","41","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484619502001","Upton County","TX","Y","Y","67.6","88.2","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484619502002","Upton County","TX","N","N","49.1","35.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484639501001","Uvalde County","TX","Y","Y","100","100","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484639501002","Uvalde County","TX","Y","Y","100","100","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484639501003","Uvalde County","TX","N","N","42.9","42.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484639501004","Uvalde County","TX","Y","Y","50","35.7","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484639502011","Uvalde County","TX","Y","Y","77.1","77.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484639502012","Uvalde County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484639502013","Uvalde County","TX","N","N","44","48.9","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484639502021","Uvalde County","TX","Y","Y","70.5","57.6","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484639502022","Uvalde County","TX","Y","Y","100","100","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484639502023","Uvalde County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484639502024","Uvalde County","TX","N","N","2.8","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484639502025","Uvalde County","TX","N","N","6.3","12.5","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484639503001","Uvalde County","TX","Y","Y","51.3","52.5","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484639503002","Uvalde County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484639503003","Uvalde County","TX","Y","Y","69","74.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484639503004","Uvalde County","TX","N","N","27","14.5","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484639504001","Uvalde County","TX","Y","Y","46.7","50","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484639504002","Uvalde County","TX","Y","Y","77.9","80.7","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484639505001","Uvalde County","TX","N","N","31.6","22.7","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484639505002","Uvalde County","TX","Y","Y","55","57.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
